Url,Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace surface,Garden surface,Surface of the plot,Number of facades,Swimming pool,Building condition,Construction year,Street frontage width,Number of frontages,Surroundings type,Living room,Dressing room,Armored door,Land is facing street,Wooded land,Plot at rear,Flat land,Connection to sewer network,"Gas, water & electricity",Primary energy consumption,Energy class,CO₂ emission,Yearly theoretical total energy consumption,Heating type,Photovoltaic solar panels,Thermic solar panels,Common water heater,Double glazing,Planning permission obtained,Type of building,Obligation to build,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Tenement building,Address,External reference
https://www.immoweb.be/en/classified/apartment/for-sale/couillet/6010/11131440,11131440,couillet,6010,179900,appartment,apartment,for-sale,2,100,1,0,0,,50,,,0,Just renovated,,,2,,,,,,,,,,,322,D,,,Gas,,,,1,,,,,,,,,0,Rue de Gilly 81,1481 - 345346161
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10728022,10728022,uccle,1180,2950000,house,villa,for-sale,5,435,1,0,0,200,,1700,,0,As new,,15 m,4,,,,,,,,,Connected,1,180,D,35 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,0,"Avenue Delleur, 8",5408647
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11135075,11135075,uccle,1180,410000,house,house,for-sale,5,195,1,0,0,,175,281,,0,To renovate,1937,,2,,,0,0,0,0,0,0,,0,,,,,,0,0,0,1,,All kind,,,,,,,0,Rue Baron Guillaume Van Hamme 6,PAPEN138_V2
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/11028816,11028816,uccle,1180,1959000,house,villa,for-sale,5,422,1,0,0,,,2870,,0,To renovate,1927,,4,,,,,,,,,Connected,1,,,,,Gas,,,,1,,,,,,,Non flood zone,,0,Place Brugmann 11,5631681
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11053848,11053848,uccle,1180,650000,house,house,for-sale,5,200,1,0,0,,,,,0,Good,1914,,2,,,,,,,,,Connected,1,195,D,,,,,,,1,,,,,,,,,0,Chaussée d Alsemberg 256,5706912
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/11112420,11112420,uccle,1180,4500000,house,villa,for-sale,6,700,1,0,0,200,,7500,,0,As new,1910,,4,,,,,,,,,Connected,1,,,,,Gas,,,,1,,,,,,,Non flood zone,,0,"Avenue Delleur, 8",5836348
https://www.immoweb.be/en/classified/exceptional-property/for-sale/uccle/1180/10644368,10644368,uccle,1180,2650000,house,exceptional-property,for-sale,4,262,1,0,0,85,829,1162,,0,As new,,,4,,,,1,,,,,Connected,1,551,G,167 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,0,Place Brugmann 10B,5409438
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11026479,11026479,uccle,1180,369000,house,house,for-sale,4,196,1,0,0,,,125,,0,,1919,,2,,,,,,,,,,0,478,G,,,,,,,,,,,,,,,,0,Volpestraat 18,3342 -
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10985890,10985890,uccle,1180,560000,house,house,for-sale,3,155,1,0,0,18,72,170,,0,As new,1989,6 m,2,"Living area (residential, urban or rural)",,0,0,1,0,0,1,Connected,1,,C,,,Gas,1,0,0,1,,All kind,,,,,,,0,,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11113154,11113154,uccle,1180,475000,house,house,for-sale,3,133,1,0,0,,35,,,0,,1932,,2,"Living area (residential, urban or rural)",,,,,,,,,,467,G,93 kg CO₂/m²,,Gas,0,0,,1,,,,,,,,,0,Rue Washington 206A,2567
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11037509,11037509,uccle,1180,2950000,house,house,for-sale,6,435,1,0,0,,1700,1700,,0,Just renovated,,,4,,,,,,,,,,,180,D,35 kg CO₂/m²,,Gas,,,,,,,,,,,Non flood zone,,0,"Avenue J. Burgers, 2 b24",5706177
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10939492,10939492,uccle,1180,2100000,house,villa,for-sale,4,219,1,0,0,60,4500,5300,,0,To renovate,1958,,4,,,,,,,,,,,565,G,149 kg CO₂/m²,,Gas,,,,,,,,,,,Non flood zone,,0,rue alphonse renard 56,5587658
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11055548,11055548,uccle,1180,530000,house,house,for-sale,4,145,1,0,0,25,,115,,0,Good,1910,,3,,,,,,,,,Connected,1,516,G,103 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,Avenue Louise 523,5711815
https://www.immoweb.be/en/classified/house/for-sale/ukkel/1180/10804510,10804510,ukkel,1180,560000,house,house,for-sale,3,171,1,0,0,15,250,350,,0,To be done up,1990,6 m,2,"Living area (residential, urban or rural)",,0,0,1,0,0,0,Connected,1,192,D,32 kg CO₂/m²,,Gas,0,0,0,1,1,Town-house,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11013501,11013501,uccle,1180,745000,house,house,for-sale,3,150,1,0,0,,,300,,0,Good,1930,,3,,,,,,,,,Connected,1,258,E,49 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,"Avenue Delleur, 8",5621504
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11115277,11115277,uccle,1180,1275000,house,house,for-sale,4,375,1,0,0,30,300,516,,0,Good,1930,6 m,2,,,,,,,,,Connected,1,365,G,95 kg CO₂/m²,,,,,,1,,,,,,,Non flood zone,,0,rue alphonse renard 56,5838476
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10836022,10836022,uccle,1180,2750000,house,villa,for-sale,5,420,1,0,0,,2800,3212,,0,Good,1950,,4,,1,,,,,,,Connected,1,,,,,Gas,,,,1,,,,,,,Non flood zone,,0,"Avenue Delleur, 8",5439697
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10379148,10379148,uccle,1180,2595000,house,villa,for-sale,5,500,1,0,0,,,3237,,0,To be done up,1958,,4,,1,,,,,,,,1,493,G,106 kg CO₂/m²,,Fuel oil,,,,1,,,,,,,Non flood zone,,0,"Avenue Delleur, 8",4946400
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10896733,10896733,uccle,1180,899000,house,house,for-sale,5,410,1,0,0,10,500,792,,0,Good,1974,,3,,,,,,,,,Connected,1,411,G,82 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,Avenue Louise 523,5574164
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10926450,10926450,uccle,1180,1495000,house,villa,for-sale,7,345,1,0,0,20,,1209,,0,,1899,,4,,,,0,,,,,Connected,1,176,D,35 kg CO₂/m²,,Gas,0,0,0,0,,Villa,,0,0,0,Non flood zone,Another type of area,0,Place du Châtelain 35,a0i0800000Cwsj0AAB
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11131557,11131557,middelkerke,8430,750000,appartment,apartment,for-sale,5,175,1,0,0,115,,,,0,As new,1996,,2,Urban,,,,,,,,,,362,D,,,,,,,,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Leopoldlaan 1,D8430-22101
https://www.immoweb.be/en/classified/house/for-sale/antwerpen-ekeren/2180/11131565,11131565,antwerpen-ekeren,2180,339000,house,house,for-sale,3,149,1,0,0,,,180,,0,To be done up,1938,,3,Urban,,,,,,,,,1,334,D,,,Gas,,,,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Dorpsstraat 84,5846714
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10920448,10920448,uccle,1180,1875000,house,villa,for-sale,3,390,1,0,0,35,200,800,,0,As new,2012,7.5 m,4,,,,1,,,,,Connected,1,,,,,Gas,,,,1,,,,,,,,,0,Place Brugmann 10B,5591630
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/11131577,11131577,zaventem,1930,345000,appartment,apartment,for-sale,2,106,1,0,0,6,73,,,0,Good,2023,,2,,1,,0,,,,,,,,,,,Gas,0,0,0,1,1,,,0,0,0,,,0,Parklaan 28,a0iTt000000Bz3NIAS
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11131569,11131569,knokke-heist,8300,870000,appartment,apartment,for-sale,3,103,1,0,0,27,,,,0,As new,2024,7.5 m,2,,,,,,,,,,,,,,,,,1,,1,1,,,0,0,,Non flood zone,"Living area (residential, urban or rural)",0,Kustlaan 105,5845926
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11131548,11131548,schaerbeek,1030,175000,appartment,apartment,for-sale,1,53,1,0,0,,,,,0,,1930,,3,,,,0,,,,,,,269,E,54 kg CO₂/m²,,Gas,0,0,0,1,,,,0,0,0,Non flood zone,,0,Rue Archimède 17,a0iTt000000BySHIA0
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/11131550,11131550,brussel,1000,199000,appartment,apartment,for-sale,1,40,1,0,0,,,,,0,Good,,,,,1,,,,,,,,,279,F,44 kg CO₂/m²,,,,,,,1,,,0,0,0,,,0,Groendreef 14,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11131567,11131567,knokke-heist,8300,1195000,appartment,apartment,for-sale,3,118,1,0,0,18,,,,0,As new,2024,7.5 m,2,,,,,,,,,,,,,,,,,1,,1,1,,,0,0,,Non flood zone,"Living area (residential, urban or rural)",0,Kustlaan 105,5846494
https://www.immoweb.be/en/classified/apartment/for-sale/zaventem/1930/11131576,11131576,zaventem,1930,340000,appartment,apartment,for-sale,2,107,1,0,0,6,,,,0,Good,2023,,2,,1,,0,,,,,,,,,,,Gas,0,0,0,1,1,,,0,0,0,,,0,Parklaan 28,a0iTt000000ByqTIAS
https://www.immoweb.be/en/classified/bungalow/for-sale/assenede/9968/11131575,11131575,assenede,9968,375000,house,bungalow,for-sale,3,165,1,0,0,32,,720,,0,,1982,16 m,4,,,,0,,,,,Connected,1,368,D,,,Gas,0,0,0,1,,Bungalow,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Boelare 67,a0iTt000000ByvJIAS
https://www.immoweb.be/en/classified/house/for-sale/grembergen%20%28dendermonde%29/9200/11131578,11131578,grembergen%20%28dendermonde%29,9200,399000,house,house,for-sale,3,140,1,0,0,,135,230,,0,,1930,8 m,4,,,,0,,,,,Connected,1,88,A,,,Gas,0,0,0,1,,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Noordlaan 79,a0iTt000000ByaLIAS
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/11131579,11131579,turnhout,2300,485000,house,house,for-sale,,400,1,0,0,,,520,,0,Good,1930,8 m,2,Fitted out,,0,0,0,0,0,1,Connected,1,334,D,,,Gas,0,0,0,1,1,All kind,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,PARKLAAN 46,04/15522
https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/10804468,10804468,de%20panne,8660,75000,appartment,apartment,for-sale,1,31,1,0,0,,,,,0,Good,1958,,,"Living area (residential, urban or rural)",1,0,0,,,,,,,736,F,,,Electric,0,0,0,0,1,All kind,0,0,0,0,Non flood zone,,0,Kapellelaan 9 - Esplanade,Ray Jane K001
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/11131582,11131582,izegem,8870,239000,house,house,for-sale,4,327,1,0,0,,,421,,0,Good,,,,,1,,,,,,,,,,C,,,Gas,,,1,1,1,,,0,1,0,,"Living area (residential, urban or rural)",0,Gentsestraat 10/5,
https://www.immoweb.be/en/classified/house/for-sale/jodoigne/1370/11131570,11131570,jodoigne,1370,330000,house,house,for-sale,5,195,1,0,0,15,325,410,,0,As new,2009,,3,Countryside,,,,,,,,Connected,,173,C,,32633 kWh/year,Fuel oil,,,,1,,,,0,0,0,Non flood zone,,0,Av. Reine Astrid 280/5,5842071
https://www.immoweb.be/en/classified/house/for-sale/lendelede/8860/11131588,11131588,lendelede,8860,319000,house,house,for-sale,3,131,1,0,0,,,467,,0,Good,,,4,,1,,,,,,,,,316,D,,,Gas,,,1,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Gentsestraat 10/5,
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/11131589,11131589,evere,1140,198000,appartment,apartment,for-sale,1,46,1,1,0,,,,,0,Good,,,,,1,,,,,,,,,244,E,39 kg CO₂/m²,,Electric,,,,1,1,,,0,0,0,,,0,Groendreef 14,
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/11131590,11131590,zelzate,9060,239000,appartment,apartment,for-sale,2,80,1,0,0,,,,,0,Good,2019,,,Fitted out,1,0,0,,,,,,,53,A+,,,,,,,0,,All kind,0,0,0,0,,,0,Coupure 88,AV-2239
https://www.immoweb.be/en/classified/house/for-sale/peruwelz/7600/11131594,11131594,peruwelz,7600,60000,house,house,for-sale,2,80,1,0,0,,,310,,0,To renovate,1950,,2,,,,,,,,,,,616,G,197 kg CO₂/m²,59856 kWh/year,,,,,,,,,,,,,,0,101 rue de Valenciennes,5846781
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/schilde/2970/10056580,10056580,schilde,2970,1250000,house,mixed-use-building,for-sale,17,580,1,0,1,40,1748,1348,,0,Good,1989,,4,,,,,,,,,,0,,C,1000 kg CO₂/m²,,Gas,,,,1,1,,,,0,,Non flood zone,"Living area (residential, urban or rural)",1,Langestraat 71,10935 - 20081437
https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/11131596,11131596,koekelare,8680,320000,house,house,for-sale,3,162,1,0,0,,870,1023,,0,Good,,13 m,4,Countryside,,0,0,0,0,1,1,Connected,1,445,E,,,Fuel oil,0,0,0,1,1,All kind,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Kerstraat 48,MI22587
https://www.immoweb.be/en/classified/house/for-sale/bonheiden/2820/11131599,11131599,bonheiden,2820,680000,house,house,for-sale,3,,1,0,0,,,574,,0,Good,2005,,4,Fitted out,1,0,0,0,0,1,1,Connected,1,156,B,,,Gas,0,0,0,1,,All kind,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Dorp 35,Bruinbeekstraat 55
https://www.immoweb.be/en/classified/house/for-sale/sint-denijs/8554/11131592,11131592,sint-denijs,8554,288000,house,house,for-sale,2,188,1,0,0,,370,612,,0,Good,1959,11.5 m,4,,,0,0,0,0,1,1,Connected,1,408,E,,,Gas,0,0,0,1,1,All kind,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Vierkeerstraat 2 bus 2,SD/24023/K
https://www.immoweb.be/en/classified/house/for-sale/staden/8840/11131604,11131604,staden,8840,329500,house,house,for-sale,3,191,1,0,0,,,379,,0,Good,1948,,4,"Living area (residential, urban or rural)",1,0,0,0,0,0,1,Connected,1,197,B,,,Gas,1,0,0,1,,All kind,0,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Ommegangstraat 4A,2565
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/11131606,11131606,antwerpen,2000,325000,appartment,apartment,for-sale,2,98,1,0,0,,,,,0,,1996,,2,,1,,1,,,,,,,99,A,,,Gas,0,0,0,1,,,,0,0,0,Non flood zone,,0,Ruggeveldlaan 751 GLV L,a0iTt000000BynGIAS
https://www.immoweb.be/en/classified/house/for-sale/meise/1860/11131607,11131607,meise,1860,395000,house,house,for-sale,3,200,1,0,0,,,367,,0,,1969,,2,,,,0,,,,,Connected,1,382,D,,,Gas,0,0,0,1,1,Town-house,,0,0,0,Non flood zone,Another type of area,0,Boechtstraat 27,a0iTt000000BzJVIA0
https://www.immoweb.be/en/classified/apartment/for-sale/malmedy/4960/11131602,11131602,malmedy,4960,95000,appartment,apartment,for-sale,2,41,1,0,1,10,,,,0,As new,1978,,3,Landscape,,,,,,,,,,367,E,,21185 kWh/year,,,,,1,,,,,,,,,0,Boulevard des Anglais 1,6454 - 2978
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/11131605,11131605,bruxelles,1020,200000,appartment,apartment,for-sale,2,88,1,0,0,,,,,0,To renovate,1964,,2,,,,,,,,,,,179,D,,,Gas,,,,1,,,,,,,,,0,Rue Rogier 2,503 - 1601
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11081295,11081295,uccle,1180,695000,house,house,for-sale,4,235,1,0,0,30,400,531,,0,To be done up,1931,7 m,3,,,,,,,,,Connected,1,539,G,106 kg CO₂/m²,,Gas,,,,,,,,,,,Non flood zone,,0,Avenue de la chasse 159,5756082
https://www.immoweb.be/en/classified/exceptional-property/for-sale/uccle/1180/10974668,10974668,uccle,1180,820000,house,exceptional-property,for-sale,3,189,1,0,0,30,163,303,,0,As new,1949,,3,,,,,,,,,,,422,G,90 kg CO₂/m²,,Gas,,,,,,,,,,,,,0,Place de Saint-Job 14,5618475
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10946952,10946952,uccle,1180,1100000,house,house,for-sale,5,350,1,0,1,,51,155,,0,,1925,,2,"Living area (residential, urban or rural)",,1,,,,,,,,209,D,,,Gas,1,0,,0,,,,,,,,,0,Avenue des 7 Bonniers 33,2023-1-1
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11111207,11111207,uccle,1180,1099000,house,house,for-sale,5,326,1,0,0,,30,,,0,,1933,,2,,,,,,,,,,1,335,F,335 kg CO₂/m²,,,,,,1,,,,,,,,,0,Hollebeekstraat 163A,15224 - MEYERBEER 87
https://www.immoweb.be/en/classified/apartment-block/for-sale/uccle/1180/11103703,11103703,uccle,1180,1080000,house,apartment-block,for-sale,,320,1,0,0,,,225,,0,Good,1910,,2,,,,,,,,,,,500,G,,,Gas,,,,,,,,,,,Non flood zone,,1,Avenue Louise 200,5831147
https://www.immoweb.be/en/classified/villa/for-sale/ardooie/8850/11131608,11131608,ardooie,8850,675000,house,villa,for-sale,5,334,1,0,0,,,5946,,0,,1977,19 m,4,,,,0,,,,,Not connected,1,218,C,,,Fuel oil,0,0,0,1,1,Villa,,0,0,0,Non flood zone,Farming area,0,Vredestraat 12,a0iTt000000BzEfIAK
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10428525,10428525,uccle,1180,2595000,house,house,for-sale,6,550,1,0,1,,,3200,,0,Good,,,4,"Living area (residential, urban or rural)",1,1,1,,,,,,1,,,,,Gas,,,,1,,,,,,,,,0,Rue Alphonse Renard 1,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10958744,10958744,uccle,1180,820000,house,house,for-sale,4,267,1,0,0,,80,197,,0,Good,1988,,2,,,,,,,,,,,183,D,36 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,0,"Chaussée de Waterloo, 690",5611804
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11052640,11052640,uccle,1180,359000,house,house,for-sale,3,200,1,0,0,50,25,105,,0,To renovate,1800,,2,Urban,,,,,,,,,,,,,,,,,,1,,,,,,,Non flood zone,,0,Rue Langeveld 51,5704456
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11050724,11050724,uccle,1180,725000,house,house,for-sale,4,240,1,0,0,15,80,145,,0,As new,1930,,2,,,,,,,,,Connected,1,180,D,34 kg CO₂/m²,,Gas,,,,1,,,,,0,,Non flood zone,,0,Chaussée de Waterloo 1382,5711750
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11058058,11058058,uccle,1180,1959000,house,house,for-sale,5,422,1,0,0,20,2713,2870,,0,To be done up,1900,,4,,,,,,,,,Connected,1,576,G,114 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,0,Chaussée de Waterloo 1382,5627779
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/11118501,11118501,uccle,1180,1490000,house,villa,for-sale,4,250,1,0,0,,,700,,0,As new,1960,,4,"Living area (residential, urban or rural)",1,,1,,,,,Connected,1,213,E,61 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,chaussée de Waterloo 1038,5839861
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11026277,11026277,uccle,1180,1100000,house,house,for-sale,3,217,1,0,0,,,184,,0,,2022,,,,1,0,0,1,0,0,0,Connected,0,,,8 kg CO₂/m²,,Gas,0,0,0,0,,,,,,,,,0,Avenue Louise 404a,83818803
https://www.immoweb.be/en/classified/apartment-block/for-sale/uccle/1180/11032019,11032019,uccle,1180,800000,house,apartment-block,for-sale,,357,1,0,0,17,,365,,0,To renovate,1959,6 m,2,,,,,,,,,,,281,F,56 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,"Living area (residential, urban or rural)",1,Place Brugmann 10B,5701704
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10623318,10623318,uccle,1180,750000,house,house,for-sale,6,280,1,0,0,2,25,280,,0,,1952,,3,"Living area (residential, urban or rural)",,,,,,,,Connected,1,333,F,,,Gas,,,,1,,,,0,,,,"Living area (residential, urban or rural)",0,rue Antoine Breart 42,5391598
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10474743,10474743,uccle,1180,2950000,house,villa,for-sale,4,300,1,0,0,150,1750,2058,,0,As new,1922,,4,,,,,,,,,Connected,1,710,G,142 kg CO₂/m²,,Gas,,,,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,"Avenue Delleur, 8",5290920
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10731184,10731184,uccle,1180,495000,house,house,for-sale,4,160,1,0,0,45,,130,,0,To renovate,1933,5.3 m,2,,,,,,,,,Connected,1,520,G,104 kg CO₂/m²,,Gas,,,,1,,,,,,,,,0,Place Brugmann 10B,5482623
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10807298,10807298,uccle,1180,2150000,house,house,for-sale,5,500,1,0,1,,,1100,,0,As new,1953,,4,"Living area (residential, urban or rural)",1,1,1,,,,,Connected,1,,,,,Gas,,,,1,1,,,,,,,"Living area (residential, urban or rural)",0,Rue Alphonse Renard 1,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11051299,11051299,uccle,1180,1150000,house,house,for-sale,4,280,1,0,0,20,180,277,,0,As new,1948,7.5 m,3,,,,,,,,,Not connected,1,268,E,57 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,"Living area (residential, urban or rural)",0,Place Brugmann 10B,5653710
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11052072,11052072,uccle,1180,475000,house,house,for-sale,3,150,1,0,0,10,105,193,,0,To renovate,1963,,2,Countryside,,,,,,,,Not connected,,334,F,53 kg CO₂/m²,,Electric,,,,,1,,,1,,,Non flood zone,,0,Rue Louis Van Beethoven 25 25,5713542
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/uccle/1180/10541989,10541989,uccle,1180,890000,house,mixed-use-building,for-sale,3,440,1,0,0,10,,225,,0,Good,1910,6.8 m,2,,,,,,,,,Connected,1,263,E,52 kg CO₂/m²,,Gas,,,,1,,,,,,,,,1,Place Brugmann 10B,5327670
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10904295,10904295,uccle,1180,740000,house,house,for-sale,4,203,1,0,0,,200,268,,0,Good,1928,,2,Isolated,,,,,,,,,1,260,E,52 kg CO₂/m²,,,,,,1,,,,,,,Non flood zone,,0,"Rue du Lac 27,",5573588
https://www.immoweb.be/en/classified/exceptional-property/for-sale/uccle/1180/10817800,10817800,uccle,1180,4500000,house,exceptional-property,for-sale,6,700,1,0,0,,,7500,,0,As new,1910,,4,,,,,,,,,,,560,G,112 kg CO₂/m²,,Gas,,,,1,,,,,,,Non flood zone,,0,Place Brugmann 11,5509807
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/11132032,11132032,waregem,8790,435000,house,house,for-sale,3,155,1,0,0,,,477,,0,,1945,,2,,1,,0,,,,,Not connected,1,385,D,,,Gas,0,0,0,1,1,,,0,0,0,Non flood zone,"Living area (residential, urban or rural)",0,Holstraat 86,a0iTt000000C1jVIAS
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11125994,11125994,uccle,1180,850000,house,house,for-sale,6,270,1,0,0,,100,,,0,Good,1904,,2,"Living area (residential, urban or rural)",,,,,,,,Connected,1,227,E,,,Gas,,,,1,,,,,,,Non flood zone,,0,Avenue de l'université 38/40,5843084
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10965255,10965255,uccle,1180,1150000,house,house,for-sale,3,270,1,0,0,50,170,385,,0,Just renovated,1930,76 m,3,,,,,,,,,Connected,1,217,E,46 kg CO₂/m²,,Gas,,,,,1,,,1,0,0,,"Living area (residential, urban or rural)",0,Chaussée de Waterloo 1382,5613234
https://www.immoweb.be/en/classified/apartment/for-sale/jodoigne/1370/11132033,11132033,jodoigne,1370,349000,appartment,apartment,for-sale,2,110,1,0,0,9,,,,0,,2021,,3,,,,,,,,,,,69,A,15 kg CO₂/m²,7031 kWh/year,Gas,,,,1,,,,,,,,,0,Rue du Bosquet 29,472 - 1718
https://www.immoweb.be/en/classified/house/for-sale/fallais/4260/11132036,11132036,fallais,4260,329000,house,house,for-sale,3,248,1,0,0,25,1000,1482,,0,Good,1850,,3,,,,,,,,,,1,168,B,41 kg CO₂/m²,41515 kWh/year,Fuel oil,,,,1,,,,,,,,,0,Avenue des Ardennes 1/02,4454 - 2878
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10982653,10982653,uccle,1180,960000,house,house,for-sale,4,232,1,0,1,22,45,,,0,As new,2023,9 m,2,"Living area (residential, urban or rural)",1,1,0,1,0,0,0,Connected,1,,B,,,Gas,1,0,0,1,1,,,1,,,Non flood zone,,0,,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10982878,10982878,uccle,1180,840000,house,house,for-sale,3,190,1,0,1,19,74,,,0,As new,2023,6 m,2,"Living area (residential, urban or rural)",1,1,0,1,0,0,0,Connected,1,,B,,,Gas,1,0,0,1,1,,,1,,,Non flood zone,,0,,
https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/10896539,10896539,uccle,1180,1695000,house,villa,for-sale,4,405,1,0,0,,350,800,,0,Good,,,3,Urban,1,,,,,,,,1,496,G,97 kg CO₂/m²,,Gas,,,,,1,,,,0,,,"Living area (residential, urban or rural)",0,Avenue Louis Lepoutre 109,5574384
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11122975,11122975,uccle,1180,1590000,house,house,for-sale,4,537,1,0,0,30,75,177,,0,Good,1911,6.5 m,2,,,,,,,,,,1,180,D,,,Gas,,,,1,,,,,,,,,0,Avenue Louise 251,5107780
